INFO    2021-10-16 12:25:01,619 [http-nio-8086-exec-9] vegetablesshop.controller.LoginController  - Login admin success!
DEBUG   2021-10-18 19:31:17,526 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled cipher suites:[TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_DSS_WITH_3DES_EDE_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
DEBUG   2021-10-18 19:31:17,526 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Starting handshake
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Secure session established
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated protocol: TLSv1.2
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated cipher suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer principal: CN=upload.video.google.com
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer alternative names: [upload.video.google.com, *.clients.google.com, *.docs.google.com, *.drive.google.com, *.gdata.youtube.com, *.googleapis.com, *.photos.google.com, *.youtube-3rd-party.com, upload.google.com, *.upload.google.com, upload.youtube.com, *.upload.youtube.com, uploads.stage.gdata.youtube.com, bg-call-donation.goog, bg-call-donation-alpha.goog, bg-call-donation-canary.goog, bg-call-donation-dev.goog]
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  issuer principal: CN=GTS CA 1C3, O=Google Trust Services LLC, C=US
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 192.168.1.8:52704<->142.250.66.106:443
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.impl.execchain.MainClientExec  - Executing request GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM_s0VcGRMkrR8fY8VsiuvZtaMMnKiU1bJKmX-qXH7pOpnflXvMEPf0uJ4nwSf4QYNaYlWzwpPT_DniXOt5ZMxW6mOXy8sJLorCBj9gyq1b4yejB2JMNBUSkUQi6kLxhX5MgwrHz0WkInVuVHHLI_CkG HTTP/1.1
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 >> GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM_s0VcGRMkrR8fY8VsiuvZtaMMnKiU1bJKmX-qXH7pOpnflXvMEPf0uJ4nwSf4QYNaYlWzwpPT_DniXOt5ZMxW6mOXy8sJLorCBj9gyq1b4yejB2JMNBUSkUQi6kLxhX5MgwrHz0WkInVuVHHLI_CkG HTTP/1.1
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 >> Host: www.googleapis.com
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 >> Connection: Keep-Alive
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 >> User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)
DEBUG   2021-10-18 19:31:17,640 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 >> Accept-Encoding: gzip,deflate
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "GET /oauth2/v1/userinfo?access_token=ya29.a0ARrdaM_s0VcGRMkrR8fY8VsiuvZtaMMnKiU1bJKmX-qXH7pOpnflXvMEPf0uJ4nwSf4QYNaYlWzwpPT_DniXOt5ZMxW6mOXy8sJLorCBj9gyq1b4yejB2JMNBUSkUQi6kLxhX5MgwrHz0WkInVuVHHLI_CkG HTTP/1.1[\r][\n]"
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "Host: www.googleapis.com[\r][\n]"
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "Connection: Keep-Alive[\r][\n]"
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)[\r][\n]"
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "Accept-Encoding: gzip,deflate[\r][\n]"
DEBUG   2021-10-18 19:31:17,641 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 >> "[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "HTTP/1.1 200 OK[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Cache-Control: no-cache, no-store, max-age=0, must-revalidate[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Pragma: no-cache[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Date: Mon, 18 Oct 2021 12:31:17 GMT[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Expires: Mon, 01 Jan 1990 00:00:00 GMT[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Content-Type: application/json; charset=UTF-8[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Vary: Origin[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Vary: X-Origin[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Vary: Referer[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Content-Encoding: gzip[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Server: ESF[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "X-XSS-Protection: 0[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "X-Frame-Options: SAMEORIGIN[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "X-Content-Type-Options: nosniff[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "Transfer-Encoding: chunked[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x1f][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x8b][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x8][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,710 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x2][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0xff][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "5[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x8c][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "K[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0xc3][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << " [\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "00000001[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[0x10][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "000088[\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "@[0xf7][0x9e]B\71[0x93][0xbf][0x81]BoR[0x82]N[0x12][0xc1]h0c6[0xa5]w/[0xb6]t[0xfd]>/[0xc6][0xb9][0xb0]FL\[0x0]tc[0xdb]tu7[0xf4]#(5[0xb4][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "z[0x10][0xb7],[0xe0]>[[0x97][0x9d]+[0x98][0xa4]w[0xeb]7h[0xab][0xba][0x82][0xc7][0x9a]A[0xa9][0xc3][0xfe][0xf3].[0x8c]v[0xb1]h[0x9e][0xff][0x80]b[0xc2]/9[0xac][0xa6][0x14]1?6[0xa2][0xe3][0x9c][0xa4]t[S[0xae]![0xac][0xe][0xd3][0x89]Q[0x7]O[0xe8])[0xbf][0xe4],[\r].srTdr?U_h[0xc1][0xde][0xec][0x3]K[0xc]<[0x9e][0xad][0x0][0x0][0x0][\r][\n]"
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << HTTP/1.1 200 OK
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Cache-Control: no-cache, no-store, max-age=0, must-revalidate
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Pragma: no-cache
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Date: Mon, 18 Oct 2021 12:31:17 GMT
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Expires: Mon, 01 Jan 1990 00:00:00 GMT
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Content-Type: application/json; charset=UTF-8
DEBUG   2021-10-18 19:31:17,724 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Vary: Origin
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Vary: X-Origin
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Vary: Referer
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Content-Encoding: gzip
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Server: ESF
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << X-XSS-Protection: 0
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << X-Frame-Options: SAMEORIGIN
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << X-Content-Type-Options: nosniff
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Alt-Svc: h3=":443"; ma=2592000,h3-29=":443"; ma=2592000,h3-T051=":443"; ma=2592000,h3-Q050=":443"; ma=2592000,h3-Q046=":443"; ma=2592000,h3-Q043=":443"; ma=2592000,quic=":443"; ma=2592000; v="46,43"
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.headers  - http-outgoing-1 << Transfer-Encoding: chunked
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.impl.execchain.MainClientExec  - Connection can be kept alive indefinitely
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "0[\r][\n]"
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.wire  - http-outgoing-1 << "[\r][\n]"
DEBUG   2021-10-18 19:31:17,786 [http-nio-8080-exec-344] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection [id: 1][route: {s}->https://www.googleapis.com:443] can be kept alive indefinitely
DEBUG   2021-10-18 19:31:17,787 [http-nio-8080-exec-344] org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-1: set socket timeout to 0
DEBUG   2021-10-18 19:31:17,787 [http-nio-8080-exec-344] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 1][route: {s}->https://www.googleapis.com:443][total kept alive: 2; route allocated: 1 of 100; total allocated: 2 of 200]
INFO    2021-10-18 19:31:17,790 [http-nio-8080-exec-344] vegetablesshop.controller.LoginController  - Login by Google with email: voducminh140201@gmail.com successfully!
DEBUG   2021-10-18 19:32:12,897 [http-nio-8080-exec-350] org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
DEBUG   2021-10-18 19:32:12,909 [http-nio-8080-exec-350] org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
DEBUG   2021-10-18 19:32:12,910 [http-nio-8080-exec-350] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 0 of 100; total allocated: 0 of 200]
DEBUG   2021-10-18 19:32:12,924 [http-nio-8080-exec-350] org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 0][route: {s}->https://accounts.google.com:443][total kept alive: 0; route allocated: 1 of 100; total allocated: 1 of 200]
DEBUG   2021-10-18 19:32:12,925 [http-nio-8080-exec-350] org.apache.http.impl.execchain.MainClientExec  - Opening connection {s}->https://accounts.google.com:443
DEBUG   2021-10-18 19:32:12,928 [http-nio-8080-exec-350] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to accounts.google.com/142.250.66.45:443
DEBUG   2021-10-18 19:32:12,928 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Connecting socket to accounts.google.com/142.250.66.45:443 with timeout 0
DEBUG   2021-10-18 19:32:12,975 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled protocols: [TLSv1, TLSv1.1, TLSv1.2]
DEBUG   2021-10-18 19:32:12,975 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Enabled cipher suites:[TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA, TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_DHE_DSS_WITH_3DES_EDE_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
DEBUG   2021-10-18 19:32:12,975 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Starting handshake
DEBUG   2021-10-18 19:32:13,029 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  - Secure session established
DEBUG   2021-10-18 19:32:13,029 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated protocol: TLSv1.2
DEBUG   2021-10-18 19:32:13,029 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  negotiated cipher suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256
DEBUG   2021-10-18 19:32:13,029 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer principal: CN=accounts.google.com
DEBUG   2021-10-18 19:32:13,030 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  peer alternative names: [accounts.google.com, *.partner.android.com]
DEBUG   2021-10-18 19:32:13,030 [http-nio-8080-exec-350] org.apache.http.conn.ssl.SSLConnectionSocketFactory  -  issuer principal: CN=GTS CA 1C3, O=Google Trust Services LLC, C=US
DEBUG   2021-10-18 19:32:13,032 [http-nio-8080-exec-350] org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 192.168.1.8:54893<->142.250.66.45:443
DEBUG   2021-10-18 19:32:13,032 [http-nio-8080-exec-350] org.apache.http.impl.execchain.MainClientExec  - Executing request POST /o/oauth2/token HTTP/1.1
DEBUG   2021-10-18 19:32:13,032 [http-nio-8080-exec-350] org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
DEBUG   2021-10-18 19:32:13,033 [http-nio-8080-exec-350] org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> POST /o/oauth2/token HTTP/1.1
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> Content-Length: 318
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> Content-Type: application/x-www-form-urlencoded; charset=ISO-8859-1
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> Host: accounts.google.com
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> Connection: Keep-Alive
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.headers  - http-outgoing-0 >> Accept-Encoding: gzip,deflate
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "POST /o/oauth2/token HTTP/1.1[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "Content-Length: 318[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "Content-Type: application/x-www-form-urlencoded; charset=ISO-8859-1[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "Host: accounts.google.com[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "Connection: Keep-Alive[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "User-Agent: Apache-HttpClient/4.5.5 (Java/1.8.0_111)[\r][\n]"
DEBUG   2021-10-18 19:32:13,034 [http-nio-8080-exec-350] org.apache.http.wire  - http-outgoing-0 >> "Accept-Encoding: gzip,deflate[\r][\n]"
